iter	Passed	Remaining
1495	117729	7751868
1496	117799	7751214
1497	117872	7750754
1498	117950	7750665
1499	118028	7750560
1500	118097	7749816
1501	118167	7749168
1502	118240	7748697
1503	118314	7748357
1504	118389	7748047
1505	118459	7747381
1506	118546	7747845
1507	118620	7747442
1508	118691	7746892
1509	118779	7747393
1510	118850	7746814
1511	118921	7746227
1512	118995	7745846
1513	119070	7745572
1514	119139	7744885
1515	119218	7744811
1516	119289	7744236
1517	119362	7743786
1518	119442	7743772
1519	119524	7743913
1520	119595	7743335
1521	119665	7742709
1522	119742	7742560
1523	119811	7741852
1524	119884	7741380
1525	119965	7741452
1526	120036	7740878
1527	120115	7740815
1528	120189	7740458
1529	120266	7740314
1530	120342	7740030
1531	120424	7740175
1532	120498	7739793
1533	120584	7740215
1534	120658	7739846
1535	120733	7739492
1536	120810	7739370
1537	120879	7738675
1538	120957	7738511
1539	121031	7738144
1540	121105	7737766
1541	121181	7737521
1542	121258	7737356
1543	121331	7736906
1544	121409	7736806
1545	121484	7736493
1546	121557	7736054
1547	121629	7735569
1548	121708	7735543
1549	121780	7735049
1550	121851	7734494
1551	121926	7734171
1552	121998	7733691
1553	122074	7733441
1554	122156	7733538
1555	122233	7733384
1556	122308	7733078
1557	122389	7733151
1558	122458	7732482
1559	122531	7732070
1560	122606	7731744
1561	122679	7731333
1562	122754	7730994
1563	122839	7731360
1564	122927	7731843
1565	123010	7732085
1566	123092	7732222
1567	123163	7731650
1568	123233	7731011
1569	123300	7730260
1570	123376	7730021
1571	123453	7729836
1572	123528	7729542
1573	123608	7729529
1574	123692	7729783
1575	123783	7730527
1576	123868	7730811
1577	123937	7730163
1578	124008	7729582
1579	124077	7728957
1580	124146	7728265
1581	124227	7728320
1582	124295	7727612
1583	124369	7727236
1584	124440	7726708
1585	124513	7726300
1586	124598	7726601
1587	124675	7726424
1588	124758	7726649
1589	124838	7726669
1590	124914	7726413
1591	124988	7726070
1592	125060	7725564
1593	125134	7725194
1594	125220	7725582
1595	125304	7725827
1596	125402	7726948
1597	125473	7726428
1598	125553	7726477
1599	125623	7725837
1600	125696	7725421
1601	125776	7725411
1602	125851	7725134
1603	125923	7724681
1604	126003	7724666
1605	126081	7724583
1606	126151	7723989
1607	126224	7723584
1608	126296	7723079
1609	126373	7722887
1610	126447	7722538
1611	126525	7722430
1612	126597	7721958
1613	126672	7721665
1614	126748	7721475
1615	126824	7721213
1616	126895	7720715
1617	126964	7720056
1618	127039	7719724
1619	127123	7720000
1620	127193	7719421
1621	127268	7719113
1622	127348	7719159
1623	127421	7718713
1624	127492	7718184
1625	127566	7717831
1626	127634	7717166
1627	127713	7717099
1628	127792	7717072
1629	127870	7716949
1630	127946	7716702
1631	128017	7716195
1632	128091	7715852
1633	128166	7715582
1634	128248	7715669
1635	128318	7715124
1636	128396	7714999
1637	128472	7714752
1638	128566	7715631
1639	128648	7715789
1640	128721	7715339
1641	128795	7715043
1642	128863	7714335
1643	128945	7714451
1644	129015	7713855
1645	129085	7713278
1646	129160	7712991
1647	129231	7712468
1648	129317	7712848
1649	129395	7712770
1650	129474	7712709
1651	129546	7712240
1652	129618	7711819
1653	129688	7711221
1654	129762	7710871
1655	129833	7710330
1656	129907	7710027
1657	129979	7709555
1658	130066	7709965
1659	130139	7709569
1660	130214	7709331
1661	130287	7708916
1662	130359	7708439
1663	130432	7708039
1664	130501	7707408
1665	130569	7706739
1666	130644	7706485
1667	130735	7707122
1668	130808	7706724
1669	130878	7706168
1670	130949	7705674
1671	131024	7705396
1672	131107	7705575
1673	131181	7705256
1674	131265	7705458
1675	131349	7705760
1676	131425	7705494
1677	131503	7705439
1678	131580	7705265
1679	131657	7705119
1680	131730	7704693
1681	131811	7704766
1682	131889	7704710
1683	131961	7704206
1684	132029	7703574
1685	132101	7703082
1686	132175	7702783
1687	132258	7702945
1688	132340	7703100
1689	132420	7703096
1690	132494	7702806
1691	132586	7703487
1692	132682	7704415
1693	132755	7704058
1694	132833	7703946
1695	132903	7703406
1696	132981	7703305
1697	133054	7702894
1698	133132	7702810
1699	133203	7702323
1700	133285	7702449
1701	133364	7702382
1702	133443	7702364
1703	133518	7702076
1704	133594	7701862
1705	133673	7701825
1706	133759	7702184
1707	133845	7702558
1708	133921	7702317
1709	133994	7701917
1710	134067	7701551
1711	134144	7701401
1712	134219	7701120
1713	134288	7700507
1714	134374	7700882
1715	134449	7700605
1716	134523	7700247
1717	134594	7699771
1718	134671	7699608
1719	134740	7699018
1720	134827	7699431
1721	134901	7699072
1722	134972	7698596
1723	135040	7697940
1724	135111	7697431
1725	135183	7697006
1726	135253	7696467
1727	135340	7696853
1728	135413	7696478
1729	135480	7695756
1730	135558	7695688
1731	135630	7695227
1732	135711	7695328
1733	135785	7694988
1734	135861	7694781
1735	135943	7694911
1736	136022	7694878
1737	136099	7694725
1738	136180	7694766
1739	136261	7694866
1740	136330	7694233
1741	136413	7694418
1742	136489	7694249
1743	136565	7694040
1744	136640	7693777
1745	136713	7693398
1746	136786	7693024
1747	136871	7693290
1748	136945	7693011
1749	137027	7693118
1750	137098	7692620
1751	137172	7692280
1752	137248	7692095
1753	137329	7692200
1754	137414	7692493
1755	137495	7692569
1756	137563	7691899
1757	137643	7691908
1758	137713	7691389
1759	137785	7690955
1760	137854	7690346
1761	137925	7689840
1762	138006	7689931
1763	138081	7689661
1764	138156	7689409
1765	138236	7689420
1766	138307	7688968
1767	138380	7688560
1768	138456	7688393
1769	138531	7688133
1770	138603	7687684
1771	138674	7687178
1772	138749	7686968
1773	138820	7686439
1774	138917	7687427
1775	138989	7687011
1776	139073	7687208
1777	139145	7686832
1778	139218	7686421
1779	139292	7686144
1780	139390	7687148
1781	139464	7686841
1782	139545	7686886
1783	139614	7686321
1784	139687	7685927
1785	139764	7685770
1786	139834	7685261
1787	139910	7685082
1788	139981	7684585
1789	140055	7684272
1790	140125	7683722
1791	140206	7683789
1792	140284	7683718
1793	140357	7683337
1794	140431	7683048
1795	140506	7682799
1796	140585	7682757
1797	140656	7682269
1798	140750	7683069
1799	140821	7682615
1800	140890	7682005
1801	140962	7681605
1802	141032	7681090
1803	141104	7680632
1804	141180	7680466
1805	141254	7680151
1806	141333	7680112
1807	141418	7680375
1808	141488	7679872
1809	141559	7679400
1810	141631	7678998
1811	141703	7678556
1812	141785	7678691
1813	141872	7679099
1814	141957	7679413
1815	142058	7680519
1816	142131	7680194
1817	142203	7679758
1818	142273	7679241
1819	142355	7679370
1820	142443	7679830
1821	142522	7679805
1822	142607	7680051
1823	142673	7679362
1824	142749	7679164
1825	142819	7678642
1826	142890	7678140
1827	142962	7677739
1828	143047	7678014
1829	143121	7677748
1830	143195	7677441
1831	143267	7676994
1832	143341	7676692
1833	143417	7676522
1834	143487	7676019
1835	143557	7675467
1836	143638	7675569
1837	143713	7675293
1838	143787	7674988
1839	143861	7674705
1840	143934	7674362
1841	144006	7673945
1842	144088	7674055
1843	144164	7673871
1844	144239	7673638
1845	144309	7673127
1846	144386	7672949
1847	144461	7672711
1848	144535	7672400
1849	144608	7672070
1850	144681	7671732
1851	144754	7671378
1852	144835	7671413
1853	144907	7671026
1854	144991	7671261
1855	145070	7671219
1856	145151	7671292
1857	145228	7671142
1858	145297	7670579
1859	145370	7670231
1860	145454	7670475
1861	145529	7670220
1862	145606	7670081
1863	145685	7670053
1864	145760	7669807
1865	145831	7669364
1866	145903	7668981
1867	145978	7668732
1868	146053	7668458
1869	146139	7668805
1870	146211	7668385
1871	146283	7667996
1872	146353	7667487
1873	146435	7667619
1874	146523	7668038
1875	146597	7667790
1876	146675	7667704
1877	146776	7668776
1878	146853	7668638
1879	146922	7668102
1880	147008	7668426
1881	147105	7669328
1882	147181	7669165
1883	147260	7669103
1884	147336	7668924
1885	147413	7668781
1886	147492	7668734
1887	147563	7668286
1888	147644	7668354
1889	147721	7668232
1890	147793	7667836
1891	147870	7667696
1892	147942	7667295
1893	148012	7666819
1894	148092	7666804
1895	148160	7666203
1896	148242	7666335
1897	148316	7666056
1898	148413	7666919
1899	148489	7666767
1900	148562	7666426
1901	148637	7666138
1902	148706	7665619
1903	148782	7665442
1904	148863	7665500
1905	148937	7665192
1906	149009	7664786
1907	149078	7664247
1908	149155	7664108
1909	149223	7663517
1910	149309	7663826
1911	149392	7664000
1912	149479	7664397
1913	149556	7664282
1914	149630	7663967
1915	149709	7663949
1916	149786	7663788
1917	149855	7663231
1918	149933	7663152
1919	150003	7662669
1920	150072	7662116
1921	150152	7662128
1922	150236	7662353
1923	150308	7661989
1924	150384	7661786
1925	150464	7661794
1926	150537	7661464
1927	150609	7661102
1928	150688	7661069
1929	150759	7660623
1930	150834	7660362
1931	150907	7660027
1932	150989	7660173
1933	151066	7660035
1934	151141	7659788
1935	151222	7659847
1936	151302	7659862
1937	151384	7659970
1938	151471	7660374
1939	151551	7660390
1940	151629	7660279
1941	151701	7659919
1942	151774	7659549
1943	151848	7659280
1944	151921	7658938
1945	151998	7658799
1946	152073	7658592
1947	152142	7658059
1948	152214	7657681
1949	152286	7657289
1950	152364	7657211
1951	152437	7656869
1952	152511	7656596
1953	152585	7656298
1954	152665	7656309
1955	152739	7656018
1956	152813	7655767
1957	152884	7655336
1958	152954	7654850
1959	153033	7654785
1960	153118	7655089
1961	153187	7654534
1962	153260	7654217
1963	153337	7654051
1964	153411	7653798
1965	153491	7653822
1966	153566	7653551
1967	153660	7654291
1968	153738	7654223
1969	153816	7654132
1970	153886	7653624
1971	153967	7653700
1972	154041	7653429
1973	154116	7653191
1974	154187	7652763
1975	154267	7652772
1976	154358	7653352
1977	154440	7653485
1978	154515	7653238
1979	154592	7653117
1980	154665	7652796
1981	154747	7652879
1982	154829	7653004
1983	154901	7652615
1984	154975	7652344
1985	155050	7652146
1986	155120	7651625
1987	155203	7651812
1988	155280	7651676
1989	155361	7651736
1990	155442	7651797
1991	155517	7651600
1992	155596	7651558
1993	155675	7651533
1994	155746	7651115
1995	155825	7651084
1996	155908	7651210
1997	155987	7651199
1998	156057	7650738
1999	156133	7650550
2000	156203	7650080
2001	156278	7649851
2002	156353	7649634
2003	156422	7649088
2004	156494	7648699
2005	156567	7648400
2006	156638	7647989
2007	156711	7647667
2008	156798	7648004
2009	156868	7647513
2010	156945	7647411
2011	157019	7647130
2012	157092	7646786
2013	157159	7646201
2014	157233	7645923
2015	157314	7645987
2016	157409	7646740
2017	157486	7646604
2018	157559	7646281
2019	157651	7646895
2020	157722	7646448
2021	157790	7645914
2022	157861	7645451
2023	157933	7645093
2024	158006	7644785
2025	158090	7644989
2026	158166	7644811
2027	158244	7644752
2028	158322	7644668
2029	158392	7644184
2030	158464	7643824
2031	158554	7644319
2032	158623	7643833
2033	158703	7643848
2034	158787	7644047
2035	158857	7643552
2036	158937	7643599
2037	159012	7643369
2038	159095	7643528
2039	159168	7643211
2040	159255	7643583
2041	159340	7643808
2042	159415	7643598
2043	159496	7643639
2044	159572	7643478
2045	159641	7642989
2046	159712	7642564
2047	159786	7642291
2048	159864	7642211
2049	159936	7641853
2050	160014	7641765
2051	160107	7642387
2052	160185	7642309
2053	160260	7642111
2054	160335	7641879
2055	160406	7641463
2056	160494	7641847
2057	160575	7641936
2058	160646	7641519
2059	160717	7641112
2060	160800	7641268
2061	160869	7640738
2062	160953	7640973
2063	161033	7640957
2064	161116	7641115
2065	161189	7640831
2066	161264	7640601
2067	161337	7640260
2068	161409	7639933
2069	161503	7640575
2070	161573	7640137
2071	161647	7639867
2072	161720	7639565
2073	161803	7639734
2074	161887	7639919
2075	161960	7639602
2076	162043	7639754
2077	162115	7639401
2078	162193	7639341
2079	162290	7640153
2080	162366	7639963
2081	162440	7639702
2082	162515	7639485
2083	162593	7639414
2084	162665	7639029
2085	162739	7638747
2086	162816	7638653
2087	162896	7638676
2088	162974	7638595
2089	163052	7638482
2090	163136	7638685
2091	163208	7638333
2092	163283	7638114
2093	163359	7637954
2094	163431	7637583
2095	163515	7637793
2096	163596	7637879
2097	163671	7637633
2098	163749	7637571
2099	163834	7637786
2100	163903	7637314
2101	163979	7637145
2102	164054	7636904
2103	164134	7636912
2104	164215	7637017
2105	164293	7636923
2106	164374	7636961
2107	164444	7636534
2108	164518	7636263
2109	164592	7636004
2110	164660	7635448
2111	164733	7635158
2112	164807	7634899
2113	164882	7634645
2114	164958	7634478
2115	165026	7633970
2116	165105	7633937
2117	165176	7633515
2118	165249	7633197
2119	165318	7632732
2120	165395	7632621
2121	165476	7632665
2122	165566	7633143
2123	165634	7632594
2124	165708	7632328
2125	165790	7632456
2126	165860	7632004
2127	165929	7631526
2128	166011	7631608
2129	166086	7631392
2130	166165	7631385
2131	166241	7631192
2132	166314	7630906
2133	166384	7630467
2134	166456	7630108
2135	166540	7630277
2136	166620	7630328
2137	166703	7630482
2138	166777	7630186
2139	166850	7629920
2140	166927	7629773
2141	167002	7629585
2142	167078	7629396
2143	167154	7629209
2144	167230	7629068
2145	167296	7628457
2146	167378	7628532
2147	167449	7628138
2148	167526	7628022
2149	167595	7627563
2150	167682	7627890
2151	167757	7627646
2152	167827	7627227
2153	167903	7627047
2154	167974	7626671
2155	168051	7626566
2156	168147	7627290
2157	168218	7626909
2158	168292	7626626
2159	168369	7626515
2160	168441	7626148
2161	168513	7625800
2162	168592	7625811
2163	168664	7625439
2164	168735	7625054
2165	168818	7625199
2166	168893	7624979
2167	168976	7625150
2168	169053	7625025
2169	169133	7625032
2170	169208	7624816
2171	169287	7624788
2172	169359	7624466
2173	169440	7624516
2174	169516	7624354
2175	169590	7624101
2176	169672	7624202
2177	169746	7623937
2178	169821	7623724
2179	169906	7623983
2180	170003	7624750
2181	170078	7624536
2182	170149	7624145
2183	170229	7624148
2184	170305	7624016
2185	170386	7624048
2186	170462	7623904
2187	170535	7623595
2188	170616	7623666
2189	170694	7623556
2190	170769	7623346
2191	170838	7622889
2192	170914	7622723
2193	170994	7622733
2194	171065	7622362
2195	171148	7622521
2196	171223	7622309
2197	171309	7622576
2198	171383	7622317
2199	171462	7622290
2200	171538	7622116
2201	171616	7622037
2202	171699	7622216
2203	171773	7621952
2204	171868	7622601
2205	171943	7622409
2206	172021	7622316
2207	172095	7622074
2208	172173	7622012
2209	172266	7622606
2210	172344	7622508
2211	172424	7622539
2212	172502	7622449
2213	172584	7622539
2214	172654	7622128
2215	172738	7622334
2216	172810	7621994
2217	172888	7621909
2218	172961	7621619
2219	173042	7621643
2220	173123	7621700
2221	173201	7621665
2222	173273	7621323
2223	173355	7621411
2224	173426	7621026
2225	173506	7621056
2226	173576	7620600
2227	173657	7620645
2228	173737	7620694
2229	173811	7620417
2230	173890	7620374
2231	173960	7619989
2232	174037	7619862
2233	174113	7619675
2234	174186	7619371
2235	174260	7619133
2236	174333	7618847
2237	174406	7618573
2238	174479	7618259
2239	174562	7618423
2240	174653	7618895
2241	174724	7618535
2242	174808	7618683
2243	174879	7618326
2244	174974	7618996
2245	175048	7618722
2246	175125	7618634
2247	175199	7618356
2248	175268	7617896
2249	175347	7617877
2250	175419	7617523
2251	175490	7617174
2252	175566	7617008
2253	175644	7616905
2254	175720	7616768
2255	175792	7616444
2256	175871	7616398
2257	175949	7616340
2258	176022	7616015
2259	176095	7615758
2260	176168	7615446
2261	176247	7615413
2262	176330	7615579
2263	176412	7615639
2264	176491	7615622
2265	176568	7615512
2266	176647	7615493
2267	176719	7615163
2268	176792	7614847
2269	176863	7614476
2270	176938	7614255
2271	177009	7613896
2272	177083	7613652
2273	177153	7613252
2274	177229	7613091
2275	177303	7612839
2276	177384	7612901
2277	177458	7612652
2278	177539	7612704
2279	177623	7612872
2280	177695	7612563
2281	177768	7612244
2282	177847	7612220
2283	177916	7611776
2284	177993	7611652
2285	178069	7611478
2286	178139	7611081
2287	178220	7611142
2288	178300	7611159
2289	178383	7611306
2290	178456	7610981
2291	178532	7610848
2292	178608	7610705
2293	178676	7610200
2294	178744	7609692
2295	178820	7609517
2296	178900	7609544
2297	178978	7609456
2298	179049	7609100
2299	179137	7609445
2300	179207	7609057
2301	179287	7609068
2302	179358	7608692
2303	179428	7608270
2304	179508	7608267
2305	179584	7608134
2306	179653	7607653
2307	179724	7607290
2308	179799	7607092
2309	179880	7607171
2310	179954	7606892
2311	180033	7606876
2312	180105	7606544
2313	180178	7606292
2314	180250	7605948
2315	180321	7605575
2316	180388	7605041
2317	180481	7605589
2318	180557	7605430
2319	180644	7605769
2320	180714	7605368
2321	180789	7605167
2322	180865	7605001
2323	180958	7605533
2324	181029	7605199
2325	181115	7605450
2326	181202	7605766
2327	181279	7605626
2328	181351	7605312
2329	181427	7605169
2330	181495	7604680
2331	181573	7604578
2332	181646	7604309
2333	181721	7604109
2334	181792	7603733
2335	181866	7603529
2336	181946	7603524
2337	182018	7603183
2338	182092	7602952
2339	182164	7602628
2340	182235	7602293
2341	182317	7602359
2342	182386	7601940
2343	182460	7601693
2344	182536	7601534
2345	182611	7601327
2346	182691	7601355
2347	182776	7601556
2348	182848	7601231
2349	182928	7601243
2350	182997	7600804
2351	183078	7600879
2352	183154	7600718
2353	183227	7600441
2354	183298	7600074
2355	183367	7599645
2356	183453	7599912
2357	183525	7599582
2358	183611	7599838
2359	183684	7599566
2360	183766	7599671
2361	183843	7599528
2362	183911	7599043
2363	183980	7598614
2364	184051	7598263
2365	184121	7597871
2366	184191	7597461
2367	184268	7597354
2368	184340	7597018
2369	184419	7596979
2370	184491	7596662
2371	184575	7596842
2372	184645	7596469
2373	184722	7596324
2374	184795	7596049
